"SID","TestID","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22"
"499833",555555,"1","0","0","0","1","0","0","0","1","1","1","1","1","1","1","1","1","1","0","0","0","1"
"322502",555555,"0","0","1","0","0","0","0","1","0","0","1","0","1","0","0","0","0","1","1","1","0","1"
"875103",555555,"1","0","0","0","0","1","1","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0"
"999672",555555,"1","1","1","1","0","0","1","1","1","0","0","1","0","0","0","1","0","0","1","1","1","1"
"213294",555555,"1","1","1","1","1","0","1","0","1","0","0","0","0","0","1","0","1","1","0","0","0","0"
"568949",555555,"1","1","0","1","0","1","0","0","0","0","0","1","0","1","0","1","1","0","0","0","1","0"
"365538",555555,"0","1","1","1","1","0","0","0","0","1","0","1","0","0","1","0","1","0","0","0","0","0"
"932162",555555,"0","1","1","0","1","1","0","0","1","0","0","1","0","0","1","1","0","1","1","1","0","1"
"311689",555555,"1","0","1","1","0","0","0","1","1","0","1","0","0","0","1","1","0","1","0","0","0","0"
"811022",555555,"0","1","1","1","1","0","1","1","1","1","1","1","1","0","0","0","0","1","0","1","1","1"
"657282",555555,"1","1","1","0","1","0","1","1","1","0","0","0","0","1","1","0","0","0","1","1","0","0"
"827501",555555,"0","0","0","0","1","1","1","1","1","0","0","1","1","0","1","1","1","1","1","0","0","0"
"242015",555555,"0","1","0","1","0","1","0","1","0","0","0","0","0","1","0","0","0","0","1","1","0","1"
"987867",555555,"1","0","1","0","0","1","1","1","1","0","0","0","1","1","0","1","1","1","1","0","1","1"
"569665",555555,"1","1","1","0","0","1","1","1","0","1","1","1","0","0","1","0","1","0","0","0","1","0"
"667206",555555,"0","1","1","1","0","1","0","0","0","0","0","1","1","1","1","0","0","1","0","1","1","0"
"741473",555555,"1","1","1","1","1","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0"
"122203",555555,"1","0","1","1","0","1","1","1","1","1","1","1","0","1","0","0","1","0","1","0","0","1"
"372413",555555,"0","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1"
"255009",555555,"1","1","1","0","1","0","1","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0"
"345275",555555,"0","0","0","0","0","1","0","1","1","0","0","0","0","1","0","0","0","0","1","1","1","0"
"455915",555555,"1","0","0","0","1","1","0","1","0","0","1","1","0","0","0","0","0","1","1","1","1","1"
"675472",555555,"0","1","0","1","1","1","0","1","1","0","1","0","1","0","1","1","0","1","1","1","0","1"
"339723",555555,"1","1","1","1","0","0","0","0","1","0","1","0","1","1","0","0","1","0","0","0","1","0"
"263775",555555,"0","1","0","1","0","1","1","0","1","0","1","0","1","0","1","1","1","0","1","1","0","1"
"714154",555555,"1","0","1","0","1","1","1","1","1","0","1","1","1","0","1","1","0","1","1","0","0","1"
"997638",555555,"1","1","0","0","0","1","0","0","1","1","0","1","1","0","1","0","1","0","0","1","1","0"
"456014",555555,"1","0","0","0","1","0","1","0","0","0","0","1","1","0","0","1","1","1","1","0","1","1"
"238156",555555,"0","0","1","0","1","1","0","0","0","0","1","1","0","0","1","0","1","1","0","0","1","1"
"295959",555555,"0","0","0","0","1","0","0","1","1","1","1","1","1","1","0","1","0","1","0","0","0","0"
"845162",555555,"0","1","0","1","1","0","1","0","1","1","0","1","1","0","0","0","1","1","1","0","1","0"
"813162",555555,"1","0","0","1","1","0","0","0","0","1","1","0","1","0","0","0","0","0","1","1","0","0"
"276038",555555,"0","0","1","1","1","0","0","1","1","1","1","0","0","1","1","0","1","0","1","1","0","0"
"253341",555555,"1","0","1","0","0","0","0","0","1","1","1","0","0","0","1","1","0","1","1","1","0","0"
"253385",555555,"0","0","0","0","0","0","1","0","1","1","1","0","0","0","1","1","0","0","0","1","0","0"
"140323",555555,"1","1","0","1","0","1","0","0","1","0","0","0","1","0","0","1","1","0","1","1","1","1"
"796675",555555,"1","1","1","1","0","1","1","0","0","1","1","0","0","0","0","1","0","0","0","0","0","1"
"161290",555555,"1","1","0","0","1","0","1","0","0","1","1","1","1","1","0","1","0","0","1","0","0","0"
"826638",555555,"1","0","1","0","0","1","1","1","0","1","1","0","0","1","0","1","0","1","0","1","0","1"
"909016",555555,"0","1","0","1","0","0","1","1","1","0","0","0","0","0","0","1","0","1","0","1","0","1"
"649874",555555,"0","0","1","1","1","0","0","1","0","0","0","1","0","1","1","1","1","0","1","0","1","1"
"551230",555555,"0","0","0","1","0","1","0","0","0","0","1","1","0","0","0","1","1","0","1","1","0","0"
"849044",555555,"1","1","0","0","1","1","1","0","0","1","1","0","0","0","1","1","1","0","0","1","1","0"
"507149",555555,"0","1","1","1","1","0","0","1","1","1","1","0","1","0","1","0","1","0","1","1","0","0"
"702303",555555,"1","0","0","0","0","1","0","0","1","1","1","0","1","1","0","1","1","1","1","1","1","0"
"938428",555555,"1","0","0","1","0","1","0","1","1","1","1","1","1","0","0","1","0","0","1","0","1","1"
"755479",555555,"0","1","0","1","1","1","0","0","0","1","1","0","0","0","0","1","0","1","1","0","0","1"
"575007",555555,"0","0","1","0","1","0","0","1","0","1","0","0","1","0","0","0","1","0","0","0","1","0"
"120363",555555,"1","1","1","1","0","1","0","1","1","1","1","0","0","1","0","0","0","0","1","0","1","0"
"888641",555555,"1","0","1","0","1","1","0","1","1","0","0","0","0","1","0","1","1","0","0","0","0","0"
"144871",555555,"1","1","1","1","0","0","0","0","0","0","1","1","0","1","0","0","1","0","0","1","1","1"
"885666",555555,"1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","0","0","0","1","0","1"
"411754",555555,"0","1","0","1","0","1","0","1","1","0","0","0","1","0","1","0","1","1","0","1","0","1"
"325778",555555,"1","0","0","0","0","1","1","0","0","1","1","1","0","1","0","1","1","0","0","0","1","0"
"566149",555555,"1","1","1","1","1","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","1"
"437234",555555,"1","1","1","0","0","1","0","1","0","1","0","1","1","1","1","0","1","0","1","1","0","0"
"607826",555555,"0","0","1","1","1","0","0","1","1","1","1","1","0","0","1","0","0","1","0","1","1","0"
"390900",555555,"0","1","0","0","1","1","0","0","0","1","1","1","1","0","1","0","1","0","0","0","0","0"
"244322",555555,"1","0","1","1","1","1","0","1","1","1","1","1","1","0","1","1","0","1","0","0","1","1"
"244867",555555,"1","1","1","1","1","1","1","0","0","0","0","1","0","1","0","0","1","1","0","1","0","1"
"819215",555555,"1","0","0","0","0","1","0","0","1","0","1","0","1","0","0","1","1","1","1","1","1","1"
"982727",555555,"0","0","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0"
"401831",555555,"0","1","0","1","1","0","1","1","1","0","1","1","0","1","1","1","0","1","1","0","0","0"
"423110",555555,"0","1","1","0","1","1","1","0","0","1","1","0","0","0","1","0","1","0","1","1","1","1"
"345820",555555,"0","0","1","0","0","1","1","0","1","1","0","1","1","1","1","1","0","0","0","1","0","1"
"671307",555555,"0","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","0","0","0","1","1","0"
"524560",555555,"0","0","1","0","0","1","1","1","1","0","1","1","0","1","1","0","0","1","0","0","1","0"
"503562",555555,"0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","1","0","1","1","1","0","0"
"310045",555555,"1","0","0","1","1","1","1","1","0","0","0","0","1","1","1","1","0","0","1","1","0","1"
"287619",555555,"0","0","1","0","1","0","1","0","1","1","0","0","1","1","1","0","0","0","0","0","0","1"
"406574",555555,"1","0","1","1","0","0","0","1","0","1","0","1","0","1","0","0","0","1","1","1","0","1"
"462222",555555,"1","0","0","0","1","1","1","0","0","0","0","0","0","0","1","1","1","0","1","1","0","1"
"693674",555555,"0","0","0","0","1","0","1","0","1","0","1","0","0","0","1","1","0","1","1","0","1","0"
"735117",555555,"0","1","0","1","1","1","0","0","1","0","0","0","0","1","1","1","0","1","0","0","0","1"
"286618",555555,"1","0","1","0","0","1","0","1","1","0","1","1","1","0","0","0","0","0","0","0","1","0"
"743951",555555,"1","1","0","0","0","1","0","1","1","1","1","1","1","0","0","1","0","0","1","0","1","0"
"452013",555555,"1","1","0","0","1","0","1","0","1","0","0","0","0","1","0","1","0","1","1","0","0","1"
"130432",555555,"1","0","1","1","0","1","1","1","0","0","0","1","0","1","1","1","0","0","0","0","1","0"
"299140",555555,"0","1","1","0","0","1","0","1","1","1","1","1","0","1","1","1","0","1","1","1","0","0"
"304599",555555,"1","0","0","1","0","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0"
"947690",555555,"1","0","1","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","1","1","0"
"921664",555555,"1","0","0","1","1","1","0","0","0","1","1","1","1","0","0","0","0","1","1","1","0","1"
"161310",555555,"1","1","1","0","1","0","0","1","1","0","1","1","1","0","1","1","0","0","0","0","1","1"
"835153",555555,"0","0","0","1","0","1","0","1","1","1","1","1","1","0","1","1","0","0","1","1","0","0"
"618113",555555,"0","1","0","1","0","0","0","0","0","0","0","0","1","1","1","0","1","1","1","0","1","1"
"334885",555555,"1","1","1","0","0","0","0","1","1","1","0","0","0","1","1","1","0","1","0","0","1","0"
"601945",555555,"0","0","1","1","1","1","0","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0"
"621839",555555,"1","1","0","1","0","0","0","0","1","0","1","0","1","0","1","0","0","1","1","1","0","0"
"643095",555555,"0","0","1","1","1","0","0","1","0","1","0","1","1","0","0","1","0","0","0","0","1","0"
"128031",555555,"1","1","0","0","1","1","0","1","1","1","0","0","0","1","0","1","1","0","1","0","1","0"
"381450",555555,"1","0","0","0","1","1","0","1","1","1","1","1","0","0","0","0","1","1","0","1","1","0"
"930354",555555,"0","0","1","1","1","1","1","0","0","1","0","1","1","1","0","0","0","0","1","0","0","1"
"643257",555555,"1","1","0","0","0","1","0","0","1","1","1","0","1","1","1","1","0","1","1","1","0","1"
"396032",555555,"1","0","0","0","1","0","1","1","1","0","1","0","0","0","0","0","1","0","0","0","1","1"
"701119",555555,"0","0","0","0","1","0","1","1","1","0","0","1","0","0","0","0","0","1","0","0","1","1"
"849433",555555,"0","0","0","1","1","1","0","1","1","0","1","0","0","0","0","0","0","1","0","1","1","1"
"121278",555555,"0","0","0","0","1","1","0","1","0","1","0","0","1","1","0","0","1","0","1","0","1","1"
"383499",555555,"0","0","1","0","0","1","0","0","0","1","0","0","1","1","0","0","0","0","0","0","1","1"
"273795",555555,"1","1","0","1","1","0","1","1","1","0","1","0","1","0","1","0","1","0","1","0","0","0"
"407777",555555,"1","0","1","1","1","1","1","1","1","1","0","0","0","0","0","1","1","0","1","0","0","1"
"333619",555555,"1","1","0","0","0","1","0","1","0","1","0","1","1","0","1","0","0","1","1","0","0","0"
"140537",555555,"1","1","0","1","0","0","1","0","0","0","1","0","1","0","0","1","0","0","1","1","0","1"
"827135",555555,"0","1","1","0","0","0","1","0","0","1","1","0","1","1","0","1","0","0","0","0","1","1"
"896598",555555,"1","0","1","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"357664",555555,"0","1","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0"
"211533",555555,"0","0","0","0","0","1","0","1","0","0","0","1","0","0","1","0","0","0","0","1","0","1"
"724356",555555,"1","1","1","1","0","1","1","0","0","1","0","0","1","1","1","1","0","0","1","1","1","0"
"988147",555555,"0","1","1","0","1","1","1","0","0","0","1","0","1","1","0","0","1","1","1","1","1","0"
"961405",555555,"0","0","0","0","1","0","0","1","0","1","1","1","0","0","0","0","0","1","1","0","0","1"
"669291",555555,"1","0","0","1","1","0","1","0","0","0","1","1","0","0","0","1","0","0","1","1","1","1"
"307387",555555,"0","0","1","0","0","0","0","1","1","0","1","1","1","1","0","0","1","1","1","1","0","0"
"354374",555555,"1","1","0","0","0","1","0","0","1","0","1","1","0","0","1","0","1","0","1","1","0","0"
"227744",555555,"0","0","0","0","0","0","1","1","1","1","0","1","0","1","1","0","0","0","0","0","0","0"
"614695",555555,"0","1","0","1","0","1","0","0","0","0","1","0","0","0","1","1","1","1","1","1","1","0"
"913003",555555,"0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","1","0"
"473643",555555,"0","0","1","1","0","0","1","1","1","1","1","1","0","0","1","1","0","0","0","0","1","1"
"624532",555555,"0","1","0","1","1","0","0","1","0","1","0","1","1","0","0","0","1","1","1","1","0","0"
"204224",555555,"1","1","0","0","1","0","1","0","1","0","1","1","0","1","1","0","1","1","0","1","1","0"
"125279",555555,"1","0","0","0","0","1","0","0","0","1","0","0","0","1","1","0","1","0","0","0","1","0"
"154214",555555,"0","1","1","1","0","1","0","0","1","1","0","1","0","0","0","1","0","0","1","1","0","1"
"216004",555555,"1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1"
"496569",555555,"0","0","1","1","0","0","0","1","1","0","0","0","0","0","0","1","0","1","1","0","1","1"
"314055",555555,"0","1","1","0","0","1","1","0","0","1","1","0","1","1","1","1","0","0","0","1","1","1"
"992804",555555,"1","0","0","0","0","0","0","1","1","1","1","0","0","1","0","1","0","1","0","0","0","1"
"568946",555555,"0","0","1","1","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","1","1","0"
"882611",555555,"1","0","1","1","1","1","0","1","0","0","1","1","0","0","0","1","0","1","1","0","1","0"
"849075",555555,"1","1","1","0","0","0","1","0","1","0","1","1","0","1","0","0","1","1","0","0","0","0"
"712161",555555,"1","1","0","0","0","1","0","1","0","0","0","1","1","0","0","1","0","0","0","1","1","1"
"301482",555555,"1","0","1","1","1","0","1","0","0","0","0","1","1","1","0","1","0","1","1","1","0","0"
"484679",555555,"0","1","1","1","0","1","0","0","0","1","0","1","0","0","1","0","1","0","0","0","1","1"
"682942",555555,"1","0","1","1","0","0","0","1","1","1","0","1","1","0","1","1","0","0","0","0","0","1"
"361977",555555,"1","1","0","1","0","0","1","1","0","0","1","0","1","1","1","0","1","0","0","1","1","1"
"385910",555555,"1","0","0","0","1","0","0","1","1","1","1","0","0","0","0","1","1","0","0","0","0","1"
"577662",555555,"1","1","0","0","0","0","0","0","0","1","1","1","1","0","1","1","1","1","1","1","1","1"
"932649",555555,"0","0","1","0","1","1","0","1","1","1","0","0","0","1","1","0","1","1","1","1","1","0"
"185969",555555,"0","0","0","0","1","0","1","0","0","0","0","1","1","0","1","1","0","0","1","0","0","1"
"348744",555555,"1","1","0","0","1","0","0","1","0","0","0","1","1","0","1","1","0","0","1","1","0","1"
"713499",555555,"1","0","1","1","0","0","1","0","0","1","1","1","1","0","1","1","0","1","0","1","0","1"
"441444",555555,"0","1","1","0","0","1","0","1","0","1","1","1","1","0","0","1","1","0","1","0","0","0"
"289333",555555,"0","0","1","1","1","0","0","1","0","1","0","1","1","1","0","0","1","1","0","1","1","1"
"202400",555555,"0","0","1","0","1","1","1","0","0","0","1","1","1","0","0","1","0","0","0","0","0","0"
"957238",555555,"1","0","1","0","1","1","0","1","0","1","0","1","1","0","1","0","0","0","0","0","0","1"
"250142",555555,"0","0","0","1","1","1","1","0","1","1","0","1","1","0","0","0","1","0","0","1","0","0"
"579404",555555,"0","1","1","0","1","1","1","1","0","1","1","1","1","1","0","0","0","0","1","1","1","1"
"102022",555555,"0","0","1","1","0","1","0","1","0","1","1","0","0","1","1","1","1","0","1","0","1","0"
"388192",555555,"0","0","1","1","0","0","0","0","1","1","1","0","0","0","1","1","0","1","1","1","1","1"
"973220",555555,"1","0","1","0","1","0","0","1","0","0","0","0","1","0","0","0","0","1","1","1","0","1"
"608035",555555,"0","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","0","1"
"510431",555555,"1","1","0","0","1","0","1","1","0","1","1","0","1","1","1","0","1","1","0","0","1","0"
"142337",555555,"0","0","0","1","1","1","1","0","1","0","0","1","0","0","1","1","0","0","0","1","0","1"
"896363",555555,"0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","1","0","0","1","0","1","1"
"325003",555555,"0","0","1","1","1","0","1","1","1","0","1","0","1","0","0","0","1","1","0","1","0","1"
"416965",555555,"0","0","1","0","0","0","1","1","1","1","0","0","0","1","1","0","1","0","0","1","1","0"
"378475",555555,"1","1","0","1","1","1","0","1","1","1","0","0","1","0","1","1","1","0","1","1","1","1"
"666261",555555,"1","1","0","1","1","0","0","1","1","0","0","0","1","0","0","0","1","1","0","1","1","1"
"486163",555555,"1","1","1","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","1","1","0","0"
"886669",555555,"0","1","1","1","0","1","0","0","1","1","0","0","1","1","1","1","1","0","1","0","0","1"
"618963",555555,"1","1","1","0","1","1","0","1","0","0","0","1","0","0","0","1","0","1","1","1","0","1"
"912758",555555,"0","0","1","1","0","1","0","1","1","1","1","0","0","1","0","0","1","0","1","0","0","1"
"326678",555555,"0","1","1","1","1","1","1","0","0","0","0","1","1","1","1","0","1","1","1","1","0","1"
"661926",555555,"1","1","1","1","0","1","1","1","1","0","1","0","0","0","0","0","1","0","0","0","0","1"
"388332",555555,"0","1","1","0","1","1","0","0","1","1","0","0","0","1","0","0","0","1","0","1","1","1"
"557534",555555,"0","1","0","0","1","0","1","1","0","1","0","0","1","0","0","0","1","1","1","0","0","0"
"416738",555555,"1","0","1","0","1","1","1","1","1","0","0","1","0","1","1","1","0","0","1","0","1","0"
"328773",555555,"0","1","1","1","0","1","1","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0"
"120129",555555,"1","0","0","0","1","0","1","0","1","1","0","1","1","0","0","1","1","1","1","0","0","0"
"918811",555555,"1","1","1","0","0","1","1","0","1","0","1","0","0","1","1","0","0","0","0","0","0","1"
"870696",555555,"0","0","1","1","1","0","0","0","1","1","1","1","0","1","0","1","0","0","1","0","1","0"
"330299",555555,"1","0","1","0","1","0","1","1","1","1","0","1","1","0","0","0","0","0","1","1","1","1"
"625092",555555,"0","1","0","1","0","1","0","0","1","1","1","1","0","1","1","0","0","0","1","0","1","0"
"943046",555555,"0","0","1","0","1","0","0","0","1","0","1","0","1","1","1","1","0","1","1","0","1","1"
"451850",555555,"1","1","1","1","1","1","0","1","1","0","0","1","1","0","0","1","1","0","0","0","0","0"
"768723",555555,"0","0","0","1","1","0","1","0","0","0","0","1","1","1","0","0","0","0","1","1","0","0"
"422126",555555,"0","0","0","0","1","0","0","1","0","1","0","0","0","1","0","1","1","1","1","1","1","0"
"719330",555555,"0","0","1","0","1","1","0","1","0","1","1","0","1","1","0","1","0","0","0","1","0","1"
"654565",555555,"1","1","0","0","1","1","1","0","0","1","0","1","0","0","1","0","0","0","1","1","1","0"
"406277",555555,"1","1","0","1","0","1","0","1","0","1","0","1","1","1","1","0","0","0","0","0","1","1"
"587819",555555,"1","1","1","0","0","1","0","1","0","1","0","1","0","1","1","0","0","1","1","1","0","0"
"997895",555555,"1","1","0","1","1","0","1","0","0","1","1","0","1","1","0","1","0","1","1","1","0","1"
"973405",555555,"0","0","1","1","1","0","1","0","1","0","0","0","1","0","0","0","0","1","1","0","0","1"
"615411",555555,"0","1","0","0","1","0","1","1","1","1","1","1","0","0","1","0","1","1","1","0","0","0"
"849799",555555,"1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","1","0","1","1","0","0"
"448884",555555,"0","0","0","0","0","1","1","0","0","1","0","0","1","0","1","1","0","0","0","1","1","0"
"482462",555555,"1","1","1","0","0","0","0","0","1","0","0","1","0","0","1","1","1","0","0","1","0","0"
"189666",555555,"1","1","0","1","0","0","1","1","0","1","1","0","0","0","0","1","0","1","0","1","1","0"
"534067",555555,"0","0","1","0","0","0","1","1","0","0","1","1","1","0","1","0","0","1","0","0","1","1"
"602166",555555,"0","1","0","1","1","1","1","1","0","0","0","1","1","1","0","1","1","0","0","1","0","0"
"333640",555555,"1","0","1","1","1","0","1","0","1","0","1","0","1","0","1","1","1","0","1","1","1","0"
"458303",555555,"1","1","1","1","0","0","1","1","1","1","1","0","0","0","1","1","0","0","0","0","1","0"
"441105",555555,"0","0","1","0","0","1","1","1","0","1","1","0","0","0","1","1","1","1","1","1","0","1"
"885770",555555,"0","1","0","0","0","1","1","0","1","1","0","1","1","1","0","1","0","1","1","0","0","1"
"234365",555555,"1","0","0","1","0","1","0","1","1","1","0","0","1","1","1","0","0","1","0","1","1","0"
"497185",555555,"0","1","0","1","1","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","0"
"302297",555555,"1","1","0","0","0","0","0","1","0","1","1","1","1","1","0","1","1","0","0","1","1","0"
"512388",555555,"0","1","0","1","1","0","0","0","1","0","0","1","1","0","1","1","1","0","1","0","0","1"
"758571",555555,"1","0","1","1","0","0","0","1","0","1","0","1","0","0","1","0","0","0","1","0","0","0"
"241971",555555,"0","1","0","1","0","0","0","1","1","0","0","1","0","1","0","0","0","1","1","0","0","0"
"870374",555555,"1","1","0","0","1","0","1","1","1","1","1","1","1","0","1","1","0","1","1","0","0","0"
"814610",555555,"0","1","0","1","0","1","1","1","1","1","0","1","1","1","0","1","0","0","1","0","0","1"
"813551",555555,"0","0","1","0","1","0","1","0","1","0","1","1","1","0","1","1","1","1","0","0","0","0"
"720672",555555,"1","1","1","0","0","1","0","0","0","0","1","0","1","0","0","0","1","1","1","0","1","0"
"618645",555555,"0","1","1","1","0","0","1","0","0","0","1","1","0","1","0","1","0","0","1","1","1","1"
"614257",555555,"1","1","0","1","1","0","1","0","0","0","1","0","1","1","1","0","1","1","1","1","1","0"
"401312",555555,"1","1","0","0","1","0","1","1","1","0","0","0","0","0","0","1","0","0","0","1","1","0"
"272831",555555,"0","0","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","0","1"
"256598",555555,"1","1","1","0","0","0","0","0","1","1","0","0","1","0","0","1","0","1","1","0","1","0"
"423411",555555,"1","0","0","1","0","1","0","0","1","0","0","0","0","0","0","1","1","0","1","1","0","0"
"919804",555555,"0","1","0","1","1","0","1","1","1","0","0","0","0","1","0","0","0","1","1","0","1","0"
"189586",555555,"1","0","1","1","1","0","0","0","1","1","0","0","0","0","1","0","0","1","0","0","0","0"
"280464",555555,"1","1","0","1","1","1","1","0","1","0","0","1","0","0","0","0","1","0","1","0","1","0"
"808506",555555,"0","0","0","0","0","1","0","0","1","0","1","0","1","0","0","1","0","0","0","1","1","0"
"141790",555555,"1","0","0","0","1","1","0","1","0","0","0","1","1","0","0","0","1","1","1","0","0","0"
"674975",555555,"1","0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","1","0","1"
"181459",555555,"1","0","0","0","0","0","1","1","1","1","0","1","1","1","1","1","0","1","0","1","0","0"
"463094",555555,"0","1","1","1","1","1","0","0","1","1","1","0","0","1","0","0","0","1","0","0","0","0"
